PNR,age,is_regular,days_before_flight,no_show_prob,no_show
PNR10000605,30,0,56,0.16666666666666669,0
PNR10000606,24,0,31,0.22583333333333333,0
PNR10000607,40,0,81,0.1775,1
PNR10000608,23,0,17,0.21416666666666667,0
PNR10000609,41,0,55,0.15583333333333332,0
PNR10000610,59,1,6,0.185,1
PNR10000611,34,0,1,0.12083333333333335,0
PNR10000612,32,0,29,0.14416666666666667,0
PNR10000613,28,0,5,0.12416666666666668,1
PNR10000614,64,0,113,0.3441666666666667,0
PNR10000615,60,0,1,0.25083333333333335,0
PNR10000616,26,0,24,0.14,0
PNR10000617,43,0,61,0.16083333333333333,0
PNR10000618,65,0,26,0.27166666666666667,1
PNR10000619,60,0,20,0.26666666666666666,1
PNR10000620,71,0,20,0.26666666666666666,0
PNR10000621,52,0,5,0.11416666666666667,0
PNR10000622,48,0,17,0.12416666666666666,1
PNR10000623,18,0,82,0.2683333333333333,0
PNR10000624,68,1,1,0.18083333333333332,1
PNR10000625,45,0,31,0.13583333333333333,0
PNR10000626,19,0,31,0.22583333333333333,0
PNR10000627,44,0,77,0.17416666666666666,1
PNR10000628,30,0,3,0.12250000000000001,0
PNR10000629,22,1,36,0.16,0
PNR10000630,33,1,55,0.09583333333333334,0
PNR10000631,30,0,3,0.12250000000000001,0
PNR10000632,19,1,9,0.1375,0
PNR10000633,30,1,25,0.07083333333333333,0
PNR10000634,42,1,1,0.040833333333333326,0
PNR10000635,52,0,3,0.1125,0
PNR10000636,37,1,1,0.040833333333333326,0
PNR10000637,38,0,1,0.11083333333333334,0
PNR10000638,35,1,25,0.07083333333333333,0
PNR10000639,21,1,21,0.1475,0
PNR10000640,49,0,19,0.12583333333333332,0
PNR10000641,36,1,106,0.12833333333333333,0
PNR10000642,31,1,24,0.07,0
PNR10000643,20,0,90,0.275,0
PNR10000644,19,0,27,0.2225,0
PNR10000645,27,1,30,0.075,0
PNR10000646,49,0,3,0.1125,0
PNR10000647,60,1,16,0.19333333333333333,0
PNR10000648,19,0,55,0.24583333333333335,0
PNR10000649,49,0,56,0.15666666666666668,0
PNR10000650,25,0,53,0.24416666666666667,0
PNR10000651,22,1,29,0.15416666666666667,0
PNR10000652,53,0,18,0.125,0
PNR10000653,51,0,36,0.14,0
PNR10000654,33,1,13,0.060833333333333336,0
PNR10000655,24,0,11,0.20916666666666667,0
PNR10000656,52,1,45,0.07749999999999999,0
PNR10000657,48,0,11,0.11916666666666667,0
PNR10000658,50,1,5,0.04416666666666666,0
PNR10000659,18,0,111,0.2925,0
PNR10000660,27,0,21,0.1375,0
PNR10000661,60,1,9,0.1875,1
PNR10000662,62,0,17,0.26416666666666666,0
PNR10000663,24,0,5,0.2041666666666667,0
PNR10000664,45,0,10,0.11833333333333333,0
PNR10000665,50,0,17,0.12416666666666666,0
PNR10000666,35,0,6,0.125,0
PNR10000667,68,1,35,0.20916666666666667,0
PNR10000668,23,0,4,0.20333333333333334,0
PNR10000669,18,1,60,0.18,0
PNR10000670,30,0,36,0.15000000000000002,0
PNR10000671,70,1,22,0.19833333333333333,1
PNR10000672,44,0,52,0.15333333333333332,0
PNR10000673,29,0,1,0.12083333333333335,0
PNR10000674,57,0,34,0.2783333333333333,0
PNR10000675,67,1,6,0.185,0
PNR10000676,33,0,10,0.12833333333333335,0
PNR10000677,53,1,15,0.05249999999999999,0
PNR10000678,64,1,22,0.19833333333333333,0
PNR10000679,31,0,42,0.155,0
PNR10000680,60,1,7,0.18583333333333332,0
PNR10000681,48,0,25,0.13083333333333333,0
PNR10000682,38,0,9,0.1175,0
PNR10000683,53,0,4,0.11333333333333333,0
PNR10000684,20,1,73,0.19083333333333333,0
PNR10000685,59,0,19,0.2658333333333333,0
PNR10000686,65,0,6,0.255,0
PNR10000687,34,1,52,0.09333333333333332,0
PNR10000688,31,1,11,0.05916666666666667,0
PNR10000689,31,0,4,0.12333333333333334,0
PNR10000690,21,0,1,0.20083333333333334,1
PNR10000691,61,0,12,0.26,1
PNR10000692,42,0,56,0.15666666666666668,0
PNR10000693,38,0,16,0.12333333333333334,0
PNR10000694,65,0,5,0.25416666666666665,0
PNR10000695,27,0,10,0.12833333333333335,0
PNR10000696,22,0,3,0.2025,0
PNR10000697,33,1,34,0.07833333333333334,0
PNR10000698,28,1,5,0.05416666666666667,0
PNR10000699,49,0,17,0.12416666666666666,0
PNR10000700,19,0,1,0.20083333333333334,0
PNR10000701,23,0,31,0.22583333333333333,0
PNR10000702,45,1,10,0.048333333333333325,0
PNR10000703,71,1,5,0.18416666666666667,0
PNR10000704,52,0,36,0.14,0
PNR10000705,27,0,18,0.135,0
PNR10000706,27,0,35,0.14916666666666667,0
PNR10000707,54,1,17,0.05416666666666666,0
PNR10000708,19,0,5,0.2041666666666667,0
PNR10000709,54,1,26,0.06166666666666666,0
PNR10000710,31,0,65,0.17416666666666666,0
PNR10000711,19,0,47,0.2391666666666667,0
PNR10000712,74,0,15,0.2625,0
PNR10000713,25,1,55,0.17583333333333334,0
PNR10000714,52,0,1,0.11083333333333334,0
PNR10000715,46,1,43,0.07583333333333334,0
PNR10000716,49,0,35,0.13916666666666666,0
PNR10000717,18,1,38,0.16166666666666668,0
PNR10000718,32,0,4,0.12333333333333334,0
PNR10000719,32,0,1,0.12083333333333335,0
PNR10000720,58,1,11,0.18916666666666665,0
PNR10000721,44,0,11,0.11916666666666667,0
PNR10000722,59,0,26,0.27166666666666667,0
PNR10000723,52,1,11,0.049166666666666664,0
PNR10000724,69,0,5,0.25416666666666665,1
PNR10000725,48,0,92,0.18666666666666665,0
PNR10000726,67,1,31,0.2058333333333333,0
PNR10000727,25,1,11,0.13916666666666666,0
PNR10000728,49,0,26,0.13166666666666665,1
PNR10000729,32,1,24,0.07,0
PNR10000730,32,1,48,0.09,1
PNR10000731,23,0,41,0.2341666666666667,0
PNR10000732,57,0,7,0.25583333333333336,0
PNR10000733,64,0,20,0.26666666666666666,1
PNR10000734,71,0,13,0.2608333333333333,0
PNR10000735,50,1,6,0.04499999999999999,0
PNR10000736,64,0,52,0.29333333333333333,0
PNR10000737,32,1,1,0.050833333333333335,0
PNR10000738,70,1,7,0.18583333333333332,0
PNR10000739,44,1,55,0.08583333333333333,0
PNR10000740,58,0,36,0.28,0
PNR10000741,36,1,17,0.05416666666666666,0
PNR10000742,29,1,8,0.05666666666666667,0
PNR10000743,32,0,12,0.13,0
PNR10000744,30,0,38,0.15166666666666667,1
PNR10000745,29,0,37,0.15083333333333335,1
PNR10000746,27,0,11,0.12916666666666668,0
PNR10000747,49,0,49,0.15083333333333332,0
PNR10000748,45,1,40,0.07333333333333333,0
PNR10000749,34,1,15,0.0625,0
PNR10000750,45,0,41,0.14416666666666667,0
PNR10000751,20,0,2,0.2016666666666667,1
PNR10000752,30,1,15,0.0625,0
PNR10000753,46,0,38,0.14166666666666666,0
PNR10000754,51,0,11,0.11916666666666667,1
PNR10000755,70,1,3,0.1825,0
PNR10000756,56,0,5,0.25416666666666665,0
PNR10000757,18,0,27,0.2225,0
PNR10000758,53,0,149,0.23416666666666663,1
PNR10000759,34,0,80,0.18666666666666668,0
PNR10000760,25,1,14,0.14166666666666666,0
PNR10000761,27,0,6,0.125,0
PNR10000762,41,0,39,0.14250000000000002,0
PNR10000763,29,0,58,0.16833333333333333,0
PNR10000764,66,0,63,0.3025,1
PNR10000765,31,1,9,0.0575,1
PNR10000766,41,0,21,0.1275,0
PNR10000767,27,1,4,0.05333333333333334,0
PNR10000768,23,0,1,0.20083333333333334,0
PNR10000769,22,0,4,0.20333333333333334,0
PNR10000770,38,0,51,0.1525,0
PNR10000771,41,1,20,0.05666666666666666,0
PNR10000772,65,0,8,0.25666666666666665,0
PNR10000773,66,0,147,0.3725,0
PNR10000774,22,0,11,0.20916666666666667,0
PNR10000775,67,0,22,0.2683333333333333,0
PNR10000776,73,1,27,0.20249999999999999,0
PNR10000777,28,0,6,0.125,0
PNR10000778,44,0,6,0.115,0
PNR10000779,73,0,93,0.3275,0
PNR10000780,28,1,20,0.06666666666666667,0
PNR10000781,41,0,10,0.11833333333333333,0
PNR10000782,64,0,4,0.25333333333333335,0
PNR10000783,38,0,1,0.11083333333333334,0
PNR10000784,45,0,85,0.18083333333333335,1
PNR10000785,39,0,7,0.11583333333333333,0
PNR10000786,52,1,18,0.05499999999999999,0
PNR10000787,27,0,1,0.12083333333333335,0
PNR10000788,22,1,47,0.1691666666666667,0
PNR10000789,46,1,9,0.047499999999999994,0
PNR10000790,30,0,94,0.19833333333333336,0
PNR10000791,45,0,50,0.15166666666666667,0
PNR10000792,59,0,56,0.2966666666666667,0
PNR10000793,44,1,6,0.04499999999999999,0
PNR10000794,32,0,6,0.125,0
PNR10000795,55,0,28,0.13333333333333333,0
PNR10000796,19,0,3,0.2025,0
PNR10000797,47,1,96,0.12,0
PNR10000798,27,0,3,0.12250000000000001,0
PNR10000799,24,0,36,0.23,0
PNR10000800,20,0,5,0.2041666666666667,0
PNR10000801,29,0,29,0.14416666666666667,0
PNR10000802,22,1,60,0.18,0
PNR10000803,24,0,6,0.20500000000000002,0
PNR10000804,31,1,4,0.05333333333333334,0
PNR10000805,68,0,29,0.27416666666666667,0
PNR10000806,42,1,3,0.042499999999999996,0
PNR10000807,32,0,60,0.17,0
PNR10000808,69,0,65,0.30416666666666664,1
PNR10000809,50,0,43,0.14583333333333334,0
PNR10000810,37,0,14,0.12166666666666667,0
PNR10000811,54,1,15,0.05249999999999999,0
PNR10000812,23,0,7,0.20583333333333334,0
PNR10000813,31,1,31,0.07583333333333334,0
PNR10000814,21,0,2,0.2016666666666667,0
PNR10000815,43,0,42,0.145,0
PNR10000816,51,1,6,0.04499999999999999,0
PNR10000817,60,0,72,0.31,0
PNR10000818,27,0,40,0.15333333333333335,0
PNR10000819,74,1,16,0.19333333333333333,1
PNR10000820,52,1,10,0.048333333333333325,0
PNR10000821,48,1,8,0.04666666666666666,0
PNR10000822,23,0,35,0.22916666666666669,0
PNR10000823,24,0,67,0.25583333333333336,0
PNR10000824,49,0,86,0.18166666666666667,0
PNR10000825,20,1,102,0.215,0
PNR10000826,29,1,84,0.12,0
PNR10000827,25,0,37,0.23083333333333333,0
PNR10000828,42,1,6,0.04499999999999999,0
PNR10000829,30,1,12,0.060000000000000005,0
PNR10000830,46,1,14,0.05166666666666666,0
PNR10000831,65,0,32,0.27666666666666667,0
PNR10000832,72,0,17,0.26416666666666666,1
PNR10000833,34,1,12,0.060000000000000005,0
PNR10000834,24,0,13,0.21083333333333334,0
PNR10000835,34,1,24,0.07,0
PNR10000836,71,0,41,0.2841666666666667,0
PNR10000837,42,0,9,0.1175,0
PNR10000838,21,0,23,0.21916666666666668,1
PNR10000839,23,1,5,0.13416666666666668,0
PNR10000840,35,0,180,0.27,0
PNR10000841,52,1,22,0.05833333333333333,0
PNR10000842,24,0,7,0.20583333333333334,0
PNR10000843,65,1,30,0.205,0
PNR10000844,51,0,9,0.1175,0
PNR10000845,22,1,33,0.1575,1
PNR10000846,27,1,7,0.05583333333333334,0
PNR10000847,27,1,4,0.05333333333333334,0
PNR10000848,19,1,8,0.13666666666666666,0
PNR10000849,66,0,25,0.2708333333333333,1
PNR10000850,64,0,18,0.265,0
PNR10000851,31,1,41,0.08416666666666667,0
PNR10000852,27,0,8,0.12666666666666668,0
PNR10000853,40,1,32,0.06666666666666667,0
PNR10000854,48,0,14,0.12166666666666667,0
PNR10000855,18,1,19,0.14583333333333334,0
PNR10000856,45,1,74,0.10166666666666666,0
PNR10000857,25,1,47,0.1691666666666667,0
PNR10000858,23,0,8,0.20666666666666667,0
PNR10000859,61,0,36,0.28,0
PNR10000860,19,1,3,0.1325,0
PNR10000861,27,1,180,0.2,0
PNR10000862,37,0,66,0.16499999999999998,0
PNR10000863,55,0,56,0.15666666666666668,0
PNR10000864,68,0,30,0.275,0
PNR10000865,32,1,6,0.055,0
PNR10000866,44,0,20,0.12666666666666668,0
PNR10000867,24,0,18,0.21500000000000002,1
PNR10000868,28,1,16,0.06333333333333334,0
PNR10000869,30,0,31,0.14583333333333334,0
PNR10000870,70,0,40,0.2833333333333333,0
PNR10000871,36,0,9,0.1175,0
PNR10000872,30,0,32,0.14666666666666667,0
PNR10000873,20,1,13,0.14083333333333334,0
PNR10000874,39,0,1,0.11083333333333334,0
PNR10000875,40,0,5,0.11416666666666667,0
PNR10000876,20,1,31,0.15583333333333332,0
PNR10000877,71,0,50,0.2916666666666667,1
PNR10000878,65,0,1,0.25083333333333335,1
PNR10000879,22,1,5,0.13416666666666668,0
PNR10000880,52,1,18,0.05499999999999999,1
PNR10000881,21,1,3,0.1325,0
PNR10000882,20,0,31,0.22583333333333333,0
PNR10000883,45,0,1,0.11083333333333334,0
PNR10000884,30,1,3,0.052500000000000005,0
PNR10000885,51,0,39,0.14250000000000002,0
PNR10000886,74,1,52,0.22333333333333333,0
PNR10000887,42,0,8,0.11666666666666667,0
PNR10000888,44,0,18,0.125,0
PNR10000889,34,1,25,0.07083333333333333,0
PNR10000890,24,1,1,0.13083333333333333,0
PNR10000891,48,0,37,0.14083333333333334,0
PNR10000892,53,1,1,0.040833333333333326,0
PNR10000893,48,0,5,0.11416666666666667,0
PNR10000894,22,1,39,0.1625,0
PNR10000895,23,0,53,0.24416666666666667,0
PNR10000896,49,0,37,0.14083333333333334,1
PNR10000897,19,1,74,0.19166666666666665,0
PNR10000898,37,1,130,0.14833333333333332,1
PNR10000899,18,0,50,0.24166666666666667,0
PNR10000900,70,0,28,0.2733333333333333,0
PNR10000901,29,0,1,0.12083333333333335,0
PNR10000902,33,0,69,0.17750000000000002,0
PNR10000903,40,0,10,0.11833333333333333,0
PNR10000904,19,1,14,0.14166666666666666,0
PNR10000905,51,0,22,0.12833333333333333,0
PNR10000906,26,0,64,0.17333333333333334,0
PNR10000907,25,1,48,0.17,0
PNR10000908,33,0,21,0.1375,0
PNR10000909,43,0,63,0.1625,0
PNR10000910,27,1,57,0.0975,0
PNR10000911,51,0,12,0.12,0
PNR10000912,46,1,9,0.047499999999999994,0
PNR10000913,25,0,14,0.21166666666666667,0
PNR10000914,42,0,43,0.14583333333333334,0
PNR10000915,67,0,29,0.27416666666666667,0
PNR10000916,50,1,3,0.042499999999999996,0
PNR10000917,68,1,11,0.18916666666666665,0
PNR10000918,20,0,62,0.2516666666666667,0
PNR10000919,60,1,80,0.24666666666666665,0
PNR10000920,30,1,4,0.05333333333333334,0
PNR10000921,32,1,109,0.1408333333333333,1
PNR10000922,61,1,29,0.20416666666666666,0
PNR10000923,19,0,48,0.24000000000000002,0
PNR10000924,68,0,52,0.29333333333333333,0
PNR10000925,33,0,4,0.12333333333333334,0
PNR10000926,72,0,29,0.27416666666666667,0
PNR10000927,61,1,4,0.18333333333333332,0
PNR10000928,45,1,17,0.05416666666666666,0
PNR10000929,70,0,13,0.2608333333333333,0
PNR10000930,48,0,56,0.15666666666666668,1
PNR10000931,22,0,4,0.20333333333333334,0
PNR10000932,74,1,57,0.22749999999999998,0
PNR10000933,19,1,13,0.14083333333333334,0
PNR10000934,23,0,1,0.20083333333333334,0
PNR10000935,60,0,32,0.27666666666666667,1
PNR10000936,52,0,161,0.24416666666666664,0
PNR10000937,46,0,65,0.16416666666666666,0
PNR10000938,46,1,77,0.10416666666666666,0
PNR10000939,31,0,13,0.13083333333333333,0
PNR10000940,53,0,6,0.115,0
PNR10000941,50,0,60,0.16,1
PNR10000942,21,0,1,0.20083333333333334,0
PNR10000943,20,1,88,0.20333333333333334,0
PNR10000944,55,0,13,0.12083333333333333,0
PNR10000945,21,1,36,0.16,1
PNR10000946,60,1,14,0.19166666666666665,0
PNR10000947,50,0,29,0.13416666666666666,0
PNR10000948,40,1,12,0.049999999999999996,0
PNR10000949,33,1,11,0.05916666666666667,0
PNR10000950,36,1,13,0.05083333333333333,0
PNR10000951,37,0,46,0.14833333333333332,0
PNR10000952,40,0,6,0.115,0
PNR10000953,63,0,17,0.26416666666666666,0
PNR10000954,27,0,10,0.12833333333333335,0
PNR10000955,34,1,2,0.051666666666666666,0
PNR10000956,63,0,38,0.2816666666666667,0
PNR10000957,32,0,64,0.17333333333333334,0
PNR10000958,67,1,8,0.18666666666666665,0
PNR10000959,30,1,14,0.06166666666666667,0
PNR10000960,36,1,64,0.09333333333333332,1
PNR10000961,43,0,65,0.16416666666666666,0
PNR10000962,38,0,37,0.14083333333333334,0
PNR10000963,45,0,19,0.12583333333333332,0
PNR10000964,37,0,5,0.11416666666666667,0
PNR10000965,47,0,27,0.1325,0
PNR10000966,47,1,14,0.05166666666666666,0
PNR10000967,51,0,11,0.11916666666666667,0
PNR10000968,33,1,52,0.09333333333333332,0
PNR10000969,37,0,16,0.12333333333333334,0
PNR10000970,20,0,21,0.2175,0
PNR10000971,49,0,16,0.12333333333333334,1
PNR10000972,46,0,36,0.14,0
PNR10000973,27,0,7,0.12583333333333335,0
PNR10000974,30,0,32,0.14666666666666667,0
PNR10000975,20,1,21,0.1475,0
PNR10000976,50,1,43,0.07583333333333334,0
PNR10000977,74,0,22,0.2683333333333333,0
PNR10000978,44,1,13,0.05083333333333333,0
PNR10000979,51,1,3,0.042499999999999996,0
PNR10000980,21,1,21,0.1475,0
PNR10000981,63,0,11,0.25916666666666666,0
PNR10000982,47,0,68,0.16666666666666666,0
PNR10000983,21,0,8,0.20666666666666667,0
PNR10000984,26,0,48,0.16,0
PNR10000985,24,1,18,0.14500000000000002,0
PNR10000986,31,0,1,0.12083333333333335,1
PNR10000987,34,0,9,0.1275,0
PNR10000988,30,0,74,0.18166666666666667,0
PNR10000989,72,1,11,0.18916666666666665,1
PNR10000990,24,0,26,0.22166666666666668,0
PNR10000991,45,1,26,0.06166666666666666,0
PNR10000992,19,1,32,0.15666666666666668,1
PNR10000993,45,1,90,0.11499999999999999,0
PNR10000994,33,0,40,0.15333333333333335,0
PNR10000995,39,0,24,0.13,0
PNR10000996,39,1,73,0.10083333333333333,0
PNR10000997,48,0,44,0.14666666666666667,0
PNR10000998,57,1,8,0.18666666666666665,0
PNR10000999,20,1,8,0.13666666666666666,0
PNR10001000,28,0,56,0.16666666666666669,0
PNR10001001,61,1,3,0.1825,1
PNR10001002,33,1,6,0.055,0
PNR10001003,33,1,36,0.08,0
PNR10001004,21,0,6,0.20500000000000002,0
PNR10001005,18,0,58,0.24833333333333335,0
PNR10001006,59,1,6,0.185,0
PNR10001007,44,1,9,0.047499999999999994,0
PNR10001008,34,1,22,0.06833333333333333,0
PNR10001009,23,0,27,0.2225,0
PNR10001010,67,1,24,0.19999999999999998,0
PNR10001011,57,1,18,0.195,0
PNR10001012,28,0,2,0.12166666666666667,0
PNR10001013,55,1,26,0.06166666666666666,0
PNR10001014,32,1,42,0.08499999999999999,0
PNR10001015,22,0,18,0.21500000000000002,0
PNR10001016,54,1,10,0.048333333333333325,0
PNR10001017,43,1,4,0.04333333333333333,0
PNR10001018,19,1,11,0.13916666666666666,0
PNR10001019,28,0,76,0.18333333333333335,0
PNR10001020,67,1,13,0.19083333333333333,1
PNR10001021,38,0,39,0.14250000000000002,0
PNR10001022,70,0,10,0.25833333333333336,0
PNR10001023,23,0,3,0.2025,0
PNR10001024,38,0,62,0.16166666666666668,0
PNR10001025,45,0,7,0.11583333333333333,0
PNR10001026,25,0,2,0.2016666666666667,0
PNR10001027,69,0,14,0.26166666666666666,0
PNR10001028,44,1,57,0.0875,0
PNR10001029,46,0,3,0.1125,0
PNR10001030,22,0,5,0.2041666666666667,0
PNR10001031,65,0,37,0.2808333333333333,1
PNR10001032,24,1,12,0.14,0
PNR10001033,28,0,25,0.14083333333333334,0
PNR10001034,20,1,13,0.14083333333333334,0
PNR10001035,46,0,110,0.20166666666666666,0
PNR10001036,34,0,59,0.1691666666666667,0
PNR10001037,73,0,44,0.2866666666666667,0
PNR10001038,30,1,33,0.0775,0
PNR10001039,71,0,20,0.26666666666666666,0
PNR10001040,18,1,15,0.14250000000000002,0
PNR10001041,53,0,1,0.11083333333333334,0
PNR10001042,45,0,34,0.13833333333333334,1
PNR10001043,23,0,24,0.22,0
PNR10001044,63,0,3,0.2525,0
PNR10001045,54,0,35,0.13916666666666666,0
PNR10001046,31,0,22,0.13833333333333334,0
PNR10001047,33,0,12,0.13,0
PNR10001048,48,0,7,0.11583333333333333,0
PNR10001049,44,1,30,0.06499999999999999,0
PNR10001050,66,0,6,0.255,0
PNR10001051,23,1,21,0.1475,1
PNR10001052,42,0,39,0.14250000000000002,1
PNR10001053,73,0,47,0.2891666666666667,1
PNR10001054,35,0,16,0.13333333333333333,0
PNR10001055,19,0,15,0.21250000000000002,0
PNR10001056,24,1,22,0.14833333333333334,0
PNR10001057,39,1,12,0.049999999999999996,0
PNR10001058,32,1,60,0.1,0
PNR10001059,24,1,32,0.15666666666666668,0
PNR10001060,66,0,13,0.2608333333333333,0
PNR10001061,64,0,5,0.25416666666666665,0
PNR10001062,69,0,113,0.3441666666666667,1
PNR10001063,39,0,97,0.19083333333333333,0
PNR10001064,64,1,7,0.18583333333333332,0
PNR10001065,18,0,9,0.20750000000000002,0
PNR10001066,46,1,10,0.048333333333333325,0
PNR10001067,53,0,12,0.12,0
PNR10001068,23,0,11,0.20916666666666667,0
PNR10001069,24,0,1,0.20083333333333334,0
PNR10001070,66,1,44,0.21666666666666667,0
PNR10001071,42,1,25,0.06083333333333332,0
PNR10001072,52,0,2,0.11166666666666666,0
PNR10001073,43,0,107,0.19916666666666666,0
PNR10001074,52,1,12,0.049999999999999996,0
PNR10001075,28,1,58,0.09833333333333333,0
PNR10001076,52,1,84,0.10999999999999999,0
PNR10001077,20,0,1,0.20083333333333334,0
PNR10001078,20,1,98,0.21166666666666667,0
PNR10001079,50,0,13,0.12083333333333333,0
PNR10001080,48,1,3,0.042499999999999996,0
PNR10001081,34,0,25,0.14083333333333334,0
PNR10001082,55,0,1,0.11083333333333334,0
PNR10001083,38,0,10,0.11833333333333333,0
PNR10001084,42,1,54,0.08499999999999999,0
PNR10001085,37,0,47,0.14916666666666667,0
PNR10001086,24,1,106,0.21833333333333332,0
PNR10001087,34,0,1,0.12083333333333335,0
PNR10001088,32,0,24,0.14,0
PNR10001089,46,1,3,0.042499999999999996,0
PNR10001090,28,0,72,0.18,0
PNR10001091,20,1,1,0.13083333333333333,0
PNR10001092,54,0,76,0.17333333333333334,0
PNR10001093,71,0,10,0.25833333333333336,1
PNR10001094,49,1,33,0.06749999999999999,0
PNR10001095,34,1,17,0.06416666666666666,0
PNR10001096,47,1,28,0.06333333333333332,0
PNR10001097,21,0,16,0.21333333333333335,0
PNR10001098,52,0,37,0.14083333333333334,1
PNR10001099,43,0,5,0.11416666666666667,0
PNR10001100,58,1,11,0.18916666666666665,0
PNR10001101,26,0,8,0.12666666666666668,0
PNR10001102,53,0,11,0.11916666666666667,0
PNR10001103,34,1,5,0.05416666666666667,0
PNR10001104,34,1,28,0.07333333333333333,0
PNR10001105,51,1,17,0.05416666666666666,0
PNR10001106,25,0,15,0.21250000000000002,1
PNR10001107,42,0,59,0.15916666666666668,0
PNR10001108,61,0,27,0.2725,0
PNR10001109,58,0,23,0.26916666666666667,0
PNR10001110,46,0,33,0.1375,0
PNR10001111,20,0,29,0.22416666666666668,0
PNR10001112,21,0,31,0.22583333333333333,1
PNR10001113,31,0,29,0.14416666666666667,0
PNR10001114,29,0,9,0.1275,1
PNR10001115,37,0,36,0.14,1
PNR10001116,72,0,21,0.2675,1
PNR10001117,47,0,45,0.1475,0
PNR10001118,60,0,12,0.26,1
PNR10001119,20,0,22,0.21833333333333335,0
PNR10001120,37,1,41,0.07416666666666666,0
PNR10001121,55,0,12,0.12,0
PNR10001122,66,1,36,0.21,0
PNR10001123,24,1,42,0.165,0
PNR10001124,38,1,23,0.05916666666666666,0
PNR10001125,24,0,7,0.20583333333333334,0
PNR10001126,52,0,82,0.17833333333333334,0
PNR10001127,67,0,19,0.2658333333333333,0
PNR10001128,44,1,59,0.08916666666666666,0
PNR10001129,30,1,71,0.10916666666666666,0
PNR10001130,47,0,2,0.11166666666666666,0
PNR10001131,64,1,16,0.19333333333333333,1
PNR10001132,48,1,15,0.05249999999999999,0
PNR10001133,49,1,19,0.055833333333333325,0
PNR10001134,31,1,6,0.055,0
PNR10001135,21,0,82,0.2683333333333333,0
PNR10001136,48,1,4,0.04333333333333333,0
PNR10001137,67,0,3,0.2525,0
PNR10001138,46,1,8,0.04666666666666666,0
PNR10001139,37,0,2,0.11166666666666666,0
PNR10001140,29,0,15,0.1325,0
PNR10001141,37,0,7,0.11583333333333333,0
PNR10001142,20,0,19,0.21583333333333335,0
PNR10001143,62,0,25,0.2708333333333333,0
PNR10001144,40,0,21,0.1275,0
PNR10001145,41,0,65,0.16416666666666666,0
PNR10001146,31,0,67,0.17583333333333334,1
PNR10001147,18,1,27,0.1525,0
PNR10001148,26,0,22,0.13833333333333334,0
PNR10001149,20,1,14,0.14166666666666666,0
PNR10001150,67,0,35,0.2791666666666667,1
PNR10001151,42,0,7,0.11583333333333333,1
PNR10001152,64,0,9,0.2575,1
PNR10001153,22,0,24,0.22,1
PNR10001154,20,0,27,0.2225,0
PNR10001155,53,0,37,0.14083333333333334,0
PNR10001156,49,0,96,0.19,0
PNR10001157,58,0,1,0.25083333333333335,0
PNR10001158,30,1,30,0.075,0
PNR10001159,30,1,21,0.0675,0
PNR10001160,70,0,14,0.26166666666666666,0
PNR10001161,42,0,2,0.11166666666666666,1
PNR10001162,74,1,35,0.20916666666666667,0
